0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4.86,1.35,0.55,0.77,0.81,10.91,80.029999,80.050003,48.610001,39.91,20.530001,14.06,13.74,19.540001,18.0,23.129999,33.91,51.970001,49.950001,38.959999,49.939999,51.189999,49.91,44.68
275.779999,245.940002,242.979996,273.769989,307.130005,383.170013,472.630005,500.380005,429.910004,409.970001,394.600006,353.76001,346.450012,331.799988,357.910004,384.980011,435.589996,510.790009,640.419983,510.0,419.98999,372.609985,361.799988,351.450012
171.990005,167.889999,165.679993,167.550003,143.339996,199.179993,247.600006,241.289993,211.070007,179.169998,174.899994,174.660004,177.029999,172.470001,174.610001,193.100006,216.839996,241.199997,286.98999,280.0,245.880005,225.729996,194.470001,196.960007
171.990005,167.889999,165.679993,167.550003,143.339996,199.179993,247.600006,241.289993,211.070007,179.169998,174.899994,174.660004,177.029999,172.470001,174.610001,193.100006,216.839996,241.199997,286.98999,280.0,245.880005,225.729996,194.470001,196.960007
201.940002,198.0,201.369995,201.5,218.350006,255.0,283.369995,279.290009,251.259995,224.929993,213.559998,208.0,200.089996,197.050003,196.300003,197.130005,217.630005,255.0,279.089996,284.910004,268.910004,253.559998,222.779999,206.050003
88.68,86.980003,86.25,88.269997,98.139999,126.93,136.210007,128.0,103.32,87.660004,78.410004,74.129997,75.25,77.93,78.459999,83.519997,98.559998,114.769997,142.070007,152.179993,139.910004,119.769997,108.870003,107.120003
20.290001,20.040001,20.08,20.43,20.950001,26.690001,36.139999,39.91,39.529999,25.610001,12.91,0.08,0.0,0.0,0.0,13.65,33.389999,42.389999,42.849998,41.529999,34.990002,24.040001,17.530001,19.98
201.940002,198.0,201.369995,201.5,218.350006,255.0,283.369995,279.290009,251.259995,224.929993,213.559998,208.0,200.089996,197.050003,196.300003,197.130005,217.630005,255.0,279.089996,284.910004,268.910004,253.559998,222.779999,206.050003
275.779999,245.940002,242.979996,273.769989,307.130005,383.170013,472.630005,500.380005,429.910004,409.970001,394.600006,353.76001,346.450012,331.799988,357.910004,384.980011,435.589996,510.790009,640.419983,510.0,419.98999,372.609985,361.799988,351.450012
70.220001,71.110001,73.080002,80.440002,85.760002,96.18,104.239998,110.089996,111.269997,106.370003,93.809998,81.949997,78.660004,60.0,60.959999,80.650002,98.019997,106.449997,114.529999,110.43,106.029999,103.419998,101.190002,89.900002
