0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
55.5,59.029999,62.52,65.43,65.889999,66.639999,95.32,110.43,114.68,111.040001,107.830002,104.050003,98.160004,94.709999,94.260002,96.040001,100.970001,115.209999,132.880005,140.0,135.0,129.970001,125.349998,114.75
286.980011,298.709991,285.600006,293.98999,297.73999,343.670013,392.980011,395.51001,356.26001,302.899994,284.899994,274.76001,253.0,253.960007,272.339996,303.100006,353.0,409.929993,449.0,454.730011,420.0,406.839996,355.01001,309.920013
97.330002,95.110001,89.860001,78.739998,91.230003,122.400002,139.399994,154.550003,152.699997,111.389999,111.510002,122.389999,109.800003,101.57,107.199997,113.160004,125.959999,139.820007,140.539993,120.889999,100.050003,96.839996,93.699997,75.019997
286.980011,298.709991,285.600006,293.98999,297.73999,343.670013,392.980011,395.51001,356.26001,302.899994,284.899994,274.76001,253.0,253.960007,272.339996,303.100006,353.0,409.929993,449.0,454.730011,420.0,406.839996,355.01001,309.920013
101.739998,101.82,95.440002,95.790001,96.919998,94.68,91.199997,86.239998,77.110001,59.75,50.48,45.689999,36.990002,44.849998,55.150002,72.980003,82.400002,104.410004,122.209999,132.0,134.100006,132.119995,119.599998,112.489998
300.0,290.73999,279.459991,270.190002,274.140015,289.630005,338.540009,439.049988,490.029999,489.660004,474.549988,452.75,410.190002,396.529999,455.049988,469.929993,485.029999,500.0,499.910004,485.529999,439.899994,367.720001,336.950012,305.390015
19.969999,17.74,9.93,9.91,17.969999,39.939999,55.299999,57.66,41.66,21.059999,17.35,13.01,10.01,11.09,9.99,17.110001,21.959999,52.5,56.599998,53.880001,51.169998,45.369999,36.950001,22.700001
201.940002,198.0,201.369995,201.5,218.350006,255.0,283.369995,279.290009,251.259995,224.929993,213.559998,208.0,200.089996,197.050003,196.300003,197.130005,217.630005,255.0,279.089996,284.910004,268.910004,253.559998,222.779999,206.050003
300.0,290.73999,279.459991,270.190002,274.140015,289.630005,338.540009,439.049988,490.029999,489.660004,474.549988,452.75,410.190002,396.529999,455.049988,469.929993,485.029999,500.0,499.910004,485.529999,439.899994,367.720001,336.950012,305.390015
97.330002,95.110001,89.860001,78.739998,91.230003,122.400002,139.399994,154.550003,152.699997,111.389999,111.510002,122.389999,109.800003,101.57,107.199997,113.160004,125.959999,139.820007,140.539993,120.889999,100.050003,96.839996,93.699997,75.019997
55.5,59.029999,62.52,65.43,65.889999,66.639999,95.32,110.43,114.68,111.040001,107.830002,104.050003,98.160004,94.709999,94.260002,96.040001,100.970001,115.209999,132.880005,140.0,135.0,129.970001,125.349998,114.75
89.260002,83.040001,79.900002,82.040001,88.440002,94.010002,93.260002,91.400002,83.779999,74.639999,68.5,64.220001,63.84,64.059998,67.93,71.169998,76.099998,90.459999,102.029999,113.839996,105.0,96.580002,91.0,95.0
101.739998,101.82,95.440002,95.790001,96.919998,94.68,91.199997,86.239998,77.110001,59.75,50.48,45.689999,36.990002,44.849998,55.150002,72.980003,82.400002,104.410004,122.209999,132.0,134.100006,132.119995,119.599998,112.489998
171.990005,167.889999,165.679993,167.550003,143.339996,199.179993,247.600006,241.289993,211.070007,179.169998,174.899994,174.660004,177.029999,172.470001,174.610001,193.100006,216.839996,241.199997,286.98999,280.0,245.880005,225.729996,194.470001,196.960007
201.940002,198.0,201.369995,201.5,218.350006,255.0,283.369995,279.290009,251.259995,224.929993,213.559998,208.0,200.089996,197.050003,196.300003,197.130005,217.630005,255.0,279.089996,284.910004,268.910004,253.559998,222.779999,206.050003
272.579987,274.720001,278.0,267.630005,277.859985,339.769989,369.890015,379.630005,341.75,299.019989,274.019989,276.320007,268.970001,278.070007,285.790009,324.089996,372.440002,409.410004,479.0,450.0,394.209991,355.170013,258.079987,268.709991
300.0,290.73999,279.459991,270.190002,274.140015,289.630005,338.540009,439.049988,490.029999,489.660004,474.549988,452.75,410.190002,396.529999,455.049988,469.929993,485.029999,500.0,499.910004,485.529999,439.899994,367.720001,336.950012,305.390015
300.0,290.73999,279.459991,270.190002,274.140015,289.630005,338.540009,439.049988,490.029999,489.660004,474.549988,452.75,410.190002,396.529999,455.049988,469.929993,485.029999,500.0,499.910004,485.529999,439.899994,367.720001,336.950012,305.390015
88.68,86.980003,86.25,88.269997,98.139999,126.93,136.210007,128.0,103.32,87.660004,78.410004,74.129997,75.25,77.93,78.459999,83.519997,98.559998,114.769997,142.070007,152.179993,139.910004,119.769997,108.870003,107.120003
0.39,0.09,0.08,0.06,0.58,20.139999,49.759998,58.220001,41.990002,38.360001,8.94,5.68,4.39,3.95,14.46,17.07,24.42,41.919998,44.91,44.5,41.009998,36.189999,25.879999,16.99
55.5,59.029999,62.52,65.43,65.889999,66.639999,95.32,110.43,114.68,111.040001,107.830002,104.050003,98.160004,94.709999,94.260002,96.040001,100.970001,115.209999,132.880005,140.0,135.0,129.970001,125.349998,114.75
101.739998,101.82,95.440002,95.790001,96.919998,94.68,91.199997,86.239998,77.110001,59.75,50.48,45.689999,36.990002,44.849998,55.150002,72.980003,82.400002,104.410004,122.209999,132.0,134.100006,132.119995,119.599998,112.489998
504.730011,507.0,500.570007,503.320007,531.02002,627.950012,668.210022,680.0,640.099976,614.01001,551.400024,518.710022,518.460022,549.809998,572.780029,604.429993,648.150024,713.650024,794.950012,771.0,708.830017,644.0,599.98999,581.799988
44.43,42.25,37.360001,33.349998,32.43,33.150002,37.119999,46.23,48.959999,38.150002,35.130001,34.82,33.529999,33.849998,34.369999,34.990002,34.93,35.939999,38.48,47.099998,40.970001,33.150002,28.77,18.209999
504.730011,507.0,500.570007,503.320007,531.02002,627.950012,668.210022,680.0,640.099976,614.01001,551.400024,518.710022,518.460022,549.809998,572.780029,604.429993,648.150024,713.650024,794.950012,771.0,708.830017,644.0,599.98999,581.799988
88.68,86.980003,86.25,88.269997,98.139999,126.93,136.210007,128.0,103.32,87.660004,78.410004,74.129997,75.25,77.93,78.459999,83.519997,98.559998,114.769997,142.070007,152.179993,139.910004,119.769997,108.870003,107.120003
55.5,59.029999,62.52,65.43,65.889999,66.639999,95.32,110.43,114.68,111.040001,107.830002,104.050003,98.160004,94.709999,94.260002,96.040001,100.970001,115.209999,132.880005,140.0,135.0,129.970001,125.349998,114.75
19.879999,5.55,4.69,0.1,2.73,24.940001,36.009998,59.98,65.18,65.029999,66.300003,66.720001,66.599998,70.849998,73.760002,92.889999,96.699997,109.940002,116.620003,98.370003,74.080002,74.5,66.839996,42.490002
19.879999,5.55,4.69,0.1,2.73,24.940001,36.009998,59.98,65.18,65.029999,66.300003,66.720001,66.599998,70.849998,73.760002,92.889999,96.699997,109.940002,116.620003,98.370003,74.080002,74.5,66.839996,42.490002
