0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
46.5331,47.06406,48.50475,48.30904,48.29749,46.88964,41.72387,41.68367,38.30676,38.35656,38.59851,39.06204,37.19487,37.99134,38.14885,40.56048,40.51434,39.71669,40.14122,40.57303,41.76373,44.3438,45.99584,45.80584,361.31188,362.42511,368.19128,155.07242,164.69426,379.52328,380.44489,383.5788,353.45107,357.06684,356.78849,351.81472,344.04801,341.74893,339.31316,335.82477,337.07949,310.08552,307.50735,308.70691,334.53434,356.93217,372.34867,0.0
75.9291,67.6965,71.25918,72.56168,106.10487,104.96629,114.81366,117.35714,118.46496,117.19067,106.98873,90.76456,109.41938,91.26166,100.48959,97.29132,101.33407,93.61595,99.00576,105.24873,109.71692,108.89092,102.13757,99.04605,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,55.59394,68.54128
52.87879,43.46385,0.0,0.0,0.0,0.0,0.0,24.30701,15.16,24.07268,30.97367,52.19853,53.99742,50.14815,49.76539,42.64198,47.58417,46.5286,39.43233,93.61006,94.53784,73.02909,56.09505,56.1758,10.5054,10.55614,18.72257,10.55614,10.55614,18.35421,10.6545,10.3946,7.5046,6.67467,6.67156,6.70644,6.78867,6.78911,6.79067,6.79578,6.78244,6.64348,6.64348,6.64348,6.64348,6.64348,6.77037,8.0913
159.48481,156.24496,155.81798,123.69979,102.20204,119.29628,125.137,117.82044,94.79342,94.06317,95.34748,90.32448,141.89239,185.91816,177.41015,161.11184,140.28501,127.47312,124.69139,115.79558,172.66826,185.86178,187.1076,69.06161,216.46254,222.13989,221.24614,238.81542,249.14503,248.86327,171.38609,156.46043,137.12072,134.02996,136.50665,135.38354,136.23282,169.46111,200.22553,211.70216,477.0577,456.24534,455.43108,297.51246,298.53949,233.49015,237.3969,1065.8525
113.1513,173.21434,129.51294,132.16654,116.68678,128.55451,130.6313,118.91069,110.62223,127.63891,127.76655,125.12976,122.01311,122.0532,123.14728,122.01872,124.11079,114.21742,116.96068,120.88685,115.16517,139.54297,126.28818,180.98314,265.67448,265.74878,267.04341,272.08228,287.15907,304.0943,307.78571,302.0383,302.03162,297.54744,264.81949,269.81222,275.32038,233.32663,232.6428,198.70499,200.66856,227.7,281.27708,281.49959,268.61268,320.70397,263.60904,1180.82713
31.75345,0.0,0.0,0.0,0.0,17.51947,23.76591,32.15699,41.63859,28.12777,40.05433,39.99822,42.54799,42.62128,41.41252,38.81609,50.76492,51.54788,46.32344,51.08908,43.9274,37.18998,33.11692,0.0,64.20507,76.76867,79.10646,79.18948,79.20973,64.10426,61.4612,60.45756,47.27359,46.24315,45.90527,45.76241,45.78636,45.75275,45.67953,45.08247,44.55884,41.04542,26.70989,35.62533,38.6702,55.73138,61.65078,62.42383
0.0,0.0,0.0,0.0,0.0,0.0,28.43958,53.65551,54.9861,42.45934,47.19,57.13844,57.11315,57.91662,61.81018,63.1062,61.46931,61.64595,62.2609,61.60864,57.5277,29.32864,0.0,44.3286,78.82516,78.82516,78.80903,79.04566,69.88292,67.10586,73.78308,53.71933,52.76476,51.05009,50.68526,50.50337,51.82336,50.77205,50.93796,50.93796,50.93796,50.95118,50.95118,51.02614,59.37132,57.72587,58.84457,66.57574
19.63338,12.50162,12.75641,237.12766,237.12766,125.88306,504.47086,500.55057,530.93269,565.61254,567.10478,530.98645,564.97005,555.49913,611.90322,411.29579,407.75571,337.35467,343.25266,343.2347,362.3403,318.70552,317.64719,204.31693,2.33542,2.48844,2.64102,2.82761,2.60864,2.63298,1.63654,1.81837,1.91948,2.31658,2.53275,2.39251,2.83945,2.64306,2.28202,2.6825,2.88581,2.3883,2.3531,2.79285,2.07244,2.47515,2.32541,2.3746
155.30842,154.4072,170.14652,156.53528,156.80312,216.93157,247.83061,620.08268,590.14229,583.9178,218.88382,209.41625,201.45244,169.15691,169.47727,167.73786,120.54533,124.09125,123.09318,135.07474,119.11633,154.35523,115.11917,116.22301,70.11494,70.11494,70.11494,70.11494,88.82353,85.78947,85.78947,69.23077,79.35484,79.35484,64.66667,64.66667,79.35484,79.35484,79.35484,79.35484,69.27374,62.10526,62.10526,62.10526,62.10526,69.27374,69.27374,57.36842
67.78928,71.60478,82.77079,80.95064,88.4749,84.95107,86.36328,76.6916,77.00043,76.55455,75.10487,73.71204,69.35827,70.30676,72.00288,76.63787,76.42067,79.05054,78.95245,78.31231,80.68047,82.97042,82.45989,105.57217,203.0963,202.97533,909.06137,910.0,919.12345,182.44358,192.14407,162.41424,142.60398,142.06041,310.52632,1421.18421,1311.08002,1325.95672,1260.36828,953.42052,810.578,229.31013,228.43116,186.26786,227.70865,237.5248,237.23098,679.59138
0.0,5.1,7.54875,1.86379,1.86344,1.8582,2.23041,1.85812,2.77541,2.40954,0.0,7.31989,9.29527,8.71786,7.17838,7.81106,8.34995,7.90183,7.29597,8.23823,8.14784,8.85596,0.0,6.51569,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
37.17919,38.11431,37.35362,38.08324,38.6316,35.85795,35.60872,43.5244,47.76878,46.75641,53.39302,48.30877,0.0,0.0,50.4,54.21363,52.4144,52.82641,54.13417,52.98114,53.2167,51.71835,51.37732,38.19487,61.78652,708.23172,695.27356,694.63052,515.57236,93.3633,27.15863,24.43534,20.3987,17.27465,18.11599,11.71425,11.09,12.85215,34.62982,11.39502,10.99285,20.05425,18.72023,21.23644,36.22633,458.53905,465.50086,489.96732
