0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
83.20582,83.19639,83.56341,83.76014,90.02287,92.87143,95.0313,95.63175,95.97989,95.713,93.35603,93.5931,93.95297,91.18606,90.87253,91.15599,90.12318,90.21919,90.38782,90.97271,90.97129,90.96133,90.90851,85.1103,54.5115,54.5115,54.5115,54.5115,44.22898,43.43627,43.43627,42.80706,42.80557,42.80557,43.43611,43.4148,43.3916,43.37078,43.38031,43.38031,42.84254,43.07095,43.07095,43.07095,43.07095,45.97743,45.97743,42.96542
