0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
79.45,83.54545,79.57447,76.0,0.0,0.0,0.0,123.14133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.68266,93.33218,98.1324,66.62491,14.1583,14.1583,14.1583,14.1583,14.1583,0.0,0.0,0.0,0.0,0.0,0.0,77.56646,77.56646,164.47853,164.47853,167.39211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4902
60.89317,60.79166,61.17312,61.40238,62.01566,92.9671,93.44712,90.09538,129.95532,476.90647,444.22221,432.78827,145.52941,145.52941,153.125,119.7796,123.94588,146.23984,143.09663,150.77465,155.54034,114.38849,137.55724,162.5,18.99618,19.18359,19.21168,19.1094,19.31433,20.55731,14.64735,14.5714,13.15285,13.20485,13.05924,12.98899,12.88478,12.81377,12.81456,12.86016,12.89079,13.00488,13.08725,13.10776,13.31408,13.37335,13.13291,13.69326
56.85971,46.89393,49.03258,30.89475,29.71158,50.56856,108.32062,207.92681,244.19024,231.83129,221.67535,264.91603,267.34529,249.41248,278.29054,286.70922,290.45971,218.46328,233.88653,215.36349,225.09362,284.0544,259.46099,241.54943,27.97036,46.16808,38.43692,37.75784,37.11384,46.27224,28.89776,28.98985,11.29822,11.13924,11.28716,14.25873,20.63434,20.59354,20.50527,14.26113,14.16278,10.83235,10.81193,10.80329,10.87902,10.63484,10.56172,10.7807
39.08901,38.76196,35.00152,34.85915,35.14441,33.55515,34.12418,32.07562,32.87287,33.79671,33.63173,34.5036,35.37822,35.94483,35.69449,35.31738,34.22181,30.99669,33.32789,31.93275,34.70078,34.49893,31.68877,32.80599,335.47402,339.32542,374.16319,374.16319,331.75624,313.75631,333.37043,284.40303,297.85435,315.99565,367.62176,370.95147,375.90619,379.39282,385.65442,380.83959,288.07924,251.88048,256.05573,266.04434,259.26798,219.36648,258.66941,242.34042
11.2749,11.15036,10.11964,9.899,10.53123,11.9206,8.91,0.0,16.86523,19.96882,20.30111,21.98632,19.61314,20.07213,27.85366,26.87925,27.30282,27.46705,32.2383,34.30469,34.05549,30.67018,28.38386,24.43736,12.80483,11.01999,9.24692,11.02208,10.33562,25.84069,24.69722,56.73731,56.67628,56.35345,101.59525,128.90397,178.41527,179.19978,130.30581,164.04284,163.10833,380.36627,446.88688,406.91926,479.48655,484.56209,568.93075,563.93692
14.68342,13.66101,14.74236,15.24174,0.0,0.0,9.43574,11.40567,14.94151,16.34969,12.8465,11.90956,12.46632,11.31695,30.57595,36.0,25.8348,35.96848,24.66871,23.13099,18.30781,17.75203,17.33021,14.79243,10.85115,10.85092,10.6069,12.12194,10.38282,8.80161,7.75205,6.74199,6.57025,7.16818,6.9022,6.9759,7.54507,7.21937,6.93719,6.36407,5.88672,5.85866,5.28525,4.97952,4.62278,5.53706,6.14575,6.54016
131.20594,124.93217,119.42431,129.71217,156.35931,162.22157,170.00528,158.7982,143.04317,147.80712,175.08473,164.91236,168.90347,172.1374,161.85127,160.02552,164.60295,147.0741,142.56188,143.31318,144.60191,163.87159,148.05637,172.85264,106.66667,106.66667,117.5,110.0,130.0,130.0,130.0,130.0,130.0,130.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,51.83036
25.38526,24.84789,25.32207,26.61449,28.16636,27.27273,27.27273,28.73293,28.20811,30.21836,29.50264,29.14758,28.17768,28.19752,27.21906,28.65668,29.3452,30.68986,27.198,27.27273,28.87037,27.27273,33.41363,34.14157,13.978,14.19681,14.0915,13.91351,12.95071,10.87936,10.65582,9.99652,8.78,8.96318,8.67856,9.93115,10.34061,10.52982,10.82861,10.52695,9.72791,8.71081,8.71512,8.7008,8.59433,8.63748,8.91982,9.05852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,88.16654,75.0,30.58,76.58474,71.6264,71.58536,81.69984,88.22305,33.442,91.31308,71.28578,89.4878,694.9825,676.5632,660.38743,681.68656,272.07334,536.13962,441.39692,424.97284,115.70899,115.5868,130.14736,132.74824,166.64558,576.82596,580.4104,619.54492,616.35897,641.56337,648.52891,648.2715,765.39546,870.77495,879.35913,164.02391
0.0,0.0,0.0,0.0,0.0,0.0,28.43958,53.65551,54.9861,42.45934,47.19,57.13844,57.11315,57.91662,61.81018,63.1062,61.46931,61.64595,62.2609,61.60864,57.5277,29.32864,0.0,44.3286,78.82516,78.82516,78.80903,79.04566,69.88292,67.10586,73.78308,53.71933,52.76476,51.05009,50.68526,50.50337,51.82336,50.77205,50.93796,50.93796,50.93796,50.95118,50.95118,51.02614,59.37132,57.72587,58.84457,66.57574
113.1513,173.21434,129.51294,132.16654,116.68678,128.55451,130.6313,118.91069,110.62223,127.63891,127.76655,125.12976,122.01311,122.0532,123.14728,122.01872,124.11079,114.21742,116.96068,120.88685,115.16517,139.54297,126.28818,180.98314,265.67448,265.74878,267.04341,272.08228,287.15907,304.0943,307.78571,302.0383,302.03162,297.54744,264.81949,269.81222,275.32038,233.32663,232.6428,198.70499,200.66856,227.7,281.27708,281.49959,268.61268,320.70397,263.60904,1180.82713
50.3607,35.61393,0.0,0.0,0.0,13.01591,22.96584,57.08939,46.04664,56.91655,55.83616,56.20398,57.47027,56.77106,46.72598,40.49114,37.3221,54.15789,55.72923,59.95223,67.09238,58.6355,66.90464,72.42811,8.83928,10.0,11.10526,11.10526,7.25323,6.38455,6.43077,7.90818,6.4878,6.4878,6.4878,6.4878,6.4878,6.4878,6.4878,6.4878,6.36892,6.79174,6.60784,6.80471,6.35484,6.38856,13.31963,70.0
16.12236,18.12155,17.85258,17.08008,14.77677,14.07328,20.69265,21.81157,22.31327,26.53615,30.24699,32.14064,36.56974,44.78998,46.44044,40.74495,39.54885,41.29631,42.96323,42.34294,41.60005,29.32408,28.98886,26.09096,18.86542,19.87226,19.37973,17.91417,16.97538,11.94844,10.49552,11.12805,11.20513,11.21045,11.20904,11.31297,11.34251,11.2665,11.22738,11.1807,10.99631,10.9859,10.93862,10.9558,10.57878,10.01912,9.6021,9.51107
225.21207,222.16289,220.51366,223.17136,213.86667,325.26756,336.46946,316.38606,323.54846,335.55223,309.93418,240.08833,166.56269,253.14631,258.65007,213.23272,302.60611,322.99929,275.8103,303.67248,183.35044,299.1645,189.75325,120.58438,61.97667,62.33381,62.30584,46.59709,37.20677,22.89959,22.82324,25.766,25.23504,25.2871,25.49148,29.57022,37.31326,37.37708,43.70114,25.00131,23.11444,22.80095,26.62198,32.70579,51.33215,61.95078,121.26814,42.07414
14.88055,15.08014,15.27016,15.74964,13.50117,12.09208,11.90256,11.86678,11.84361,11.8487,11.94953,12.00286,12.15059,11.73249,11.92108,12.11884,12.82385,11.85366,12.02848,12.84462,12.7891,14.4649,13.08593,13.45276,23.35178,24.16543,27.75742,31.03275,26.40769,28.99369,30.45029,27.46738,28.12684,30.14339,26.87239,28.11053,26.16912,26.02537,23.52279,25.64676,24.8287,29.18922,30.35142,29.29588,30.59362,32.12504,32.55361,29.17072
46.74387,35.87558,34.70946,31.75286,27.15861,172.87587,167.75,405.67227,597.90633,574.28672,573.86392,293.01811,292.17954,289.06118,227.98692,394.53156,395.87954,504.08542,583.05408,378.44095,282.66698,257.84603,310.08851,192.43145,3.21194,3.5465,3.6398,3.64236,3.61236,2.96917,2.72379,2.76658,2.71945,2.72042,2.72116,2.72116,2.7205,2.72047,2.72005,2.7205,2.72047,2.72054,2.72124,2.72188,2.83906,2.7219,2.72268,2.74468
37.17919,38.11431,37.35362,38.08324,38.6316,35.85795,35.60872,43.5244,47.76878,46.75641,53.39302,48.30877,0.0,0.0,50.4,54.21363,52.4144,52.82641,54.13417,52.98114,53.2167,51.71835,51.37732,38.19487,61.78652,708.23172,695.27356,694.63052,515.57236,93.3633,27.15863,24.43534,20.3987,17.27465,18.11599,11.71425,11.09,12.85215,34.62982,11.39502,10.99285,20.05425,18.72023,21.23644,36.22633,458.53905,465.50086,489.96732
